day,time,session,view,term_view,ad_click,subid1,subid2,subid3,subid4,campaign,country,keyword,useragent
2023-12-07,13:41:36,7a9c8123af,1,0,0,,,,,775586_Truck Driver Jobs / FI / AlexIv / [int],,,
2023-12-07,13:41:39,7a9c8123af,0,1,0,,,,,775586_Truck Driver Jobs / FI / AlexIv / [int],,Logistiikka Kuljetus,
2023-12-07,13:08:49,17bd995b37,1,0,0,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,7610cdd2-9173-4ff4-a552-7df929ba1ae3,888600_Find Jobs - BE - [int] - Viktor,BE,,"Mozilla/5.0 (Linux; Android 13; SM-A546B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:09:53,17bd995b37,0,1,0,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,7610cdd2-9173-4ff4-a552-7df929ba1ae3,888600_Find Jobs - BE - [int] - Viktor,BE,Find Jobs,"Mozilla/5.0 (Linux; Android 13; SM-A546B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:09:55,17bd995b37,0,0,1,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,7610cdd2-9173-4ff4-a552-7df929ba1ae3,888600_Find Jobs - BE - [int] - Viktor,BE,Find Jobs,"Mozilla/5.0 (Linux; Android 13; SM-A546B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:10:12,17bd995b37,1,0,0,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,f97952cc-e969-41e4-b80b-e3fb0f65119f,888600_Find Jobs - BE - [int] - Viktor,BE,,"Mozilla/5.0 (Linux; Android 13; SM-A546B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:12:31,506b597b56,1,0,0,888600_Find Jobs - BE - [ro], Find Jobs - BE - [ro] ,1784536296530977|1784536296521745|1784536296521729,9e2ebdb8-13e4-451e-81d4-a8a201552600,888600_Find Jobs - BE - [int] - Viktor,BE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/ro Region/BE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-07,13:12:45,506b597b56,0,1,0,888600_Find Jobs - BE - [ro], Find Jobs - BE - [ro] ,1784536296530977|1784536296521745|1784536296521729,9e2ebdb8-13e4-451e-81d4-a8a201552600,888600_Find Jobs - BE - [int] - Viktor,BE,Job Vacatures,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/ro Region/BE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-07,13:12:54,17bd995b37,1,0,0,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,3b98cb6a-ea5c-46d2-b3ff-fdae8785ef6d,888600_Find Jobs - BE - [int] - Viktor,BE,,"Mozilla/5.0 (Linux; Android 13; SM-A546B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:12:55,6c7538181b,1,0,0,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,0b208715-528b-4381-97b7-a58273f5181b,888600_Find Jobs - BE - [int] - Viktor,BE,,"Mozilla/5.0 (Linux; Android 12; SM-A135F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.66 Mobile Safari/537.36 musical_ly_2023201050 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_"
2023-12-07,13:13:37,9a17f04f3a,1,0,0,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,89cdb234-1888-4135-9bf8-bdca3352fe33,888600_Find Jobs - BE - [int] - Viktor,BE,,"Mozilla/5.0 (Linux; Android 13; SM-G980F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:13:48,408aaa6ddd,1,0,0,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,78292944-755e-4b30-b3f7-4e37590e4074,888600_Find Jobs - BE - [int] - Viktor,BE,,"Mozilla/5.0 (Linux; Android 14; SM-S911B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.163 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:13:49,9a17f04f3a,0,1,0,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,89cdb234-1888-4135-9bf8-bdca3352fe33,888600_Find Jobs - BE - [int] - Viktor,BE,Voltijds Job,"Mozilla/5.0 (Linux; Android 13; SM-G980F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:13:51,9a17f04f3a,0,0,1,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,89cdb234-1888-4135-9bf8-bdca3352fe33,888600_Find Jobs - BE - [int] - Viktor,BE,Voltijds Job,"Mozilla/5.0 (Linux; Android 13; SM-G980F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:13:55,9a17f04f3a,0,0,1,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,89cdb234-1888-4135-9bf8-bdca3352fe33,888600_Find Jobs - BE - [int] - Viktor,BE,Voltijds Job,"Mozilla/5.0 (Linux; Android 13; SM-G980F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:14:05,408aaa6ddd,0,1,0,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,78292944-755e-4b30-b3f7-4e37590e4074,888600_Find Jobs - BE - [int] - Viktor,BE,Job Vacatures,"Mozilla/5.0 (Linux; Android 14; SM-S911B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.163 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:14:08,408aaa6ddd,0,0,1,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,78292944-755e-4b30-b3f7-4e37590e4074,888600_Find Jobs - BE - [int] - Viktor,BE,Job Vacatures,"Mozilla/5.0 (Linux; Android 14; SM-S911B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.163 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:14:53,da6f904002,1,0,0,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,bc81270f-7795-45cb-84f6-4a32d705991d,888600_Find Jobs - BE - [int] - Viktor,BE,,"Mozilla/5.0 (Linux; Android 14; SM-S911B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.163 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:14:57,da6f904002,0,1,0,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,bc81270f-7795-45cb-84f6-4a32d705991d,888600_Find Jobs - BE - [int] - Viktor,BE,Find Jobs,"Mozilla/5.0 (Linux; Android 14; SM-S911B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.163 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:15:05,da6f904002,0,0,1,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,bc81270f-7795-45cb-84f6-4a32d705991d,888600_Find Jobs - BE - [int] - Viktor,BE,Find Jobs,"Mozilla/5.0 (Linux; Android 14; SM-S911B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.163 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:15:25,16a005983a,1,0,0,888600_Find Jobs - BE - [sp],Find Jobs - BE - [sp] ,1784535672750130|1784535672722482|1784535672722466,34f6d125-d609-4348-aa78-e163a33526a5,888600_Find Jobs - BE - [int] - Viktor,BE,,"Mozilla/5.0 (Linux; Android 13; SM-S918B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:15:28,16a005983a,0,1,0,888600_Find Jobs - BE - [sp],Find Jobs - BE - [sp] ,1784535672750130|1784535672722482|1784535672722466,34f6d125-d609-4348-aa78-e163a33526a5,888600_Find Jobs - BE - [int] - Viktor,BE,Job Vacatures,"Mozilla/5.0 (Linux; Android 13; SM-S918B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:15:29,16a005983a,0,0,1,888600_Find Jobs - BE - [sp],Find Jobs - BE - [sp] ,1784535672750130|1784535672722482|1784535672722466,34f6d125-d609-4348-aa78-e163a33526a5,888600_Find Jobs - BE - [int] - Viktor,BE,Job Vacatures,"Mozilla/5.0 (Linux; Android 13; SM-S918B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:16:08,70e0472779,1,0,0,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,8779881c-be77-4713-bc4e-8d5164734563,888600_Find Jobs - BE - [int] - Viktor,BE,,"Mozilla/5.0 (Linux; Android 13; SM-A137F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WİFİ Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:16:13,70e0472779,0,1,0,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,8779881c-be77-4713-bc4e-8d5164734563,888600_Find Jobs - BE - [int] - Viktor,BE,Job Vacatures,"Mozilla/5.0 (Linux; Android 13; SM-A137F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WİFİ Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:16:15,84500bcdbe,1,0,0,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,257e66f3-e27c-43a6-ab4a-c8845aae70c1,888600_Find Jobs - BE - [int] - Viktor,BE,,"Mozilla/5.0 (Linux; Android 14; SM-S911B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.163 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:16:20,2d7560620b,1,0,0,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,f7445772-67bd-47da-85ff-a7663c6ac92c,888600_Find Jobs - BE - [int] - Viktor,BE,,"Mozilla/5.0 (Linux; Android 13; SM-A725F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:16:21,58bf2c1da7,1,0,0,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,5f6761ff-b97a-4ea1-8f18-32f393a13d93,888600_Find Jobs - BE - [int] - Viktor,BE,,"Mozilla/5.0 (Linux; Android 10; SM-G985F Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.163 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:16:22,84500bcdbe,0,1,0,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,257e66f3-e27c-43a6-ab4a-c8845aae70c1,888600_Find Jobs - BE - [int] - Viktor,BE,Voltijds Job,"Mozilla/5.0 (Linux; Android 14; SM-S911B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.163 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:16:26,58bf2c1da7,0,1,0,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,5f6761ff-b97a-4ea1-8f18-32f393a13d93,888600_Find Jobs - BE - [int] - Viktor,BE,Voltijds Job,"Mozilla/5.0 (Linux; Android 10; SM-G985F Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.163 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:16:27,84500bcdbe,0,0,1,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,257e66f3-e27c-43a6-ab4a-c8845aae70c1,888600_Find Jobs - BE - [int] - Viktor,BE,Voltijds Job,"Mozilla/5.0 (Linux; Android 14; SM-S911B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.163 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:16:28,2d7560620b,0,1,0,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,f7445772-67bd-47da-85ff-a7663c6ac92c,888600_Find Jobs - BE - [int] - Viktor,BE,Find Jobs,"Mozilla/5.0 (Linux; Android 13; SM-A725F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:16:29,58bf2c1da7,0,0,1,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,5f6761ff-b97a-4ea1-8f18-32f393a13d93,888600_Find Jobs - BE - [int] - Viktor,BE,Voltijds Job,"Mozilla/5.0 (Linux; Android 10; SM-G985F Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.163 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:16:31,2d7560620b,0,0,1,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,f7445772-67bd-47da-85ff-a7663c6ac92c,888600_Find Jobs - BE - [int] - Viktor,BE,Find Jobs,"Mozilla/5.0 (Linux; Android 13; SM-A725F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:16:51,33ec1bedc2,1,0,0,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,c248ba3a-54d8-480d-bca6-588aec95306d,888600_Find Jobs - BE - [int] - Viktor,BE,,"Mozilla/5.0 (Linux; Android 14; SM-S911B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.163 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:16:58,33ec1bedc2,0,1,0,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,c248ba3a-54d8-480d-bca6-588aec95306d,888600_Find Jobs - BE - [int] - Viktor,BE,Find A Job,"Mozilla/5.0 (Linux; Android 14; SM-S911B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.163 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:17:34,33ec1bedc2,0,0,1,888600_Find Jobs - BE - [fa],Find Jobs - BE - [fa] ,1784629665816609|1784629662422017|1784629662421041,c248ba3a-54d8-480d-bca6-588aec95306d,888600_Find Jobs - BE - [int] - Viktor,BE,Find A Job,"Mozilla/5.0 (Linux; Android 14; SM-S911B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.163 Mobile Safari/537.36 musical_ly_2023203050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-07,13:19:05,5d149b9d98,1,0,0,888600_Find Jobs - BE - [nl],Find Jobs - BE - [nl] ,1784348560984081|1784348560972833|1784348560972817,a43e9ab8-a815-4dff-aa31-e308bc87f7ae,888600_Find Jobs - BE - [int] - Viktor,BE,,"Mozilla/5.0 (iPad; CPU OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/nl Region/BE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebview/d8a2"
2023-12-07,13:19:12,5d149b9d98,0,1,0,888600_Find Jobs - BE - [nl],Find Jobs - BE - [nl] ,1784348560984081|1784348560972833|1784348560972817,a43e9ab8-a815-4dff-aa31-e308bc87f7ae,888600_Find Jobs - BE - [int] - Viktor,BE,Find A Job,"Mozilla/5.0 (iPad; CPU OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/nl Region/BE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebview/d8a2"
