day,time,session,view,term_view,ad_click,subid1,subid2,subid3,subid4,campaign,country,keyword,useragent
2023-12-14,12:11:39,7c328c737b,1,0,0,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12 | indo,1785279506743330|1785279511237650|1785279511237634,79471298-dc7d-4036-a54d-0d2b2e9dc3d5,696451_Airport Jobs / NL / AlexIv / [int],NL,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/NL isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-14,12:18:23,986c31c774,1,0,0,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12 | indo,1785279506743330|1785279511237650|1785279511237634,a636e7ac-a1a9-4ebc-a6d9-eda46f959292,696451_Airport Jobs / NL / AlexIv / [int],NL,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/NL isDarkMode/1 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-14,12:18:26,986c31c774,0,1,0,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12 | indo,1785279506743330|1785279511237650|1785279511237634,a636e7ac-a1a9-4ebc-a6d9-eda46f959292,696451_Airport Jobs / NL / AlexIv / [int],NL,Job Vacatures,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/NL isDarkMode/1 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-14,12:18:28,986c31c774,0,0,1,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12 | indo,1785279506743330|1785279511237650|1785279511237634,a636e7ac-a1a9-4ebc-a6d9-eda46f959292,696451_Airport Jobs / NL / AlexIv / [int],NL,Job Vacatures,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/NL isDarkMode/1 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-14,12:34:28,520b4b4128,1,0,0,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12 | indo,1785279506743330|1785279511237650|1785279511237634,eacc9a6d-8522-47e0-891e-271bbae11706,696451_Airport Jobs / NL / AlexIv / [int],NL,,"Mozilla/5.0 (Linux; Android 13; V2124 Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 trill_2023100050 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_version"
2023-12-14,12:34:37,520b4b4128,0,1,0,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12 | indo,1785279506743330|1785279511237650|1785279511237634,eacc9a6d-8522-47e0-891e-271bbae11706,696451_Airport Jobs / NL / AlexIv / [int],NL,Airport Job,"Mozilla/5.0 (Linux; Android 13; V2124 Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 trill_2023100050 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_version"
2023-12-14,12:34:39,520b4b4128,0,0,1,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12 | indo,1785279506743330|1785279511237650|1785279511237634,eacc9a6d-8522-47e0-891e-271bbae11706,696451_Airport Jobs / NL / AlexIv / [int],NL,Airport Job,"Mozilla/5.0 (Linux; Android 13; V2124 Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 trill_2023100050 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/musical_ly app_version"
2023-12-14,12:35:29,0323fc9d94,1,0,0,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12 | indo,1785279506743330|1785279511237650|1785279511237634,0ef20d4c-caaf-42d9-8391-9daed135d25b,696451_Airport Jobs / NL / AlexIv / [int],NL,,"Mozilla/5.0 (Linux; Android 13; SM-G996B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.194 Mobile Safari/537.36 trill_320503 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/trill app_version/32.5.3 "
2023-12-14,12:35:32,0323fc9d94,0,1,0,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12 | indo,1785279506743330|1785279511237650|1785279511237634,0ef20d4c-caaf-42d9-8391-9daed135d25b,696451_Airport Jobs / NL / AlexIv / [int],NL,Airport Job,"Mozilla/5.0 (Linux; Android 13; SM-G996B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.194 Mobile Safari/537.36 trill_320503 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/trill app_version/32.5.3 "
2023-12-14,12:35:35,0323fc9d94,0,0,1,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12 | indo,1785279506743330|1785279511237650|1785279511237634,0ef20d4c-caaf-42d9-8391-9daed135d25b,696451_Airport Jobs / NL / AlexIv / [int],NL,Airport Job,"Mozilla/5.0 (Linux; Android 13; SM-G996B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.194 Mobile Safari/537.36 trill_320503 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/trill app_version/32.5.3 "
2023-12-14,12:38:52,8127df34af,1,0,0,__CAMPAIGN_NAME__,__AID_NAME__,__CID__|__AID__|__CAMPAIGN_ID__,710c9a6a-b7e4-423b-af69-2d37a7288187,696451_Airport Jobs / NL / AlexIv / [int],NL,,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19F77"
2023-12-14,12:39:45,a8461ae09e,1,0,0,__CAMPAIGN_NAME__,__AID_NAME__,__CID__|__AID__|__CAMPAIGN_ID__,070757b1-967c-479f-b507-61e8f6ed7190,696451_Airport Jobs / NL / AlexIv / [int],NL,,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19F77"
2023-12-14,12:41:20,eec184ab91,1,0,0,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12 | indo,1785279506743330|1785279511237650|1785279511237634,d04db992-4436-4dc8-af95-9dc94c433cb1,696451_Airport Jobs / NL / AlexIv / [int],NL,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/UA isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-14,12:41:34,eec184ab91,0,1,0,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12 | indo,1785279506743330|1785279511237650|1785279511237634,d04db992-4436-4dc8-af95-9dc94c433cb1,696451_Airport Jobs / NL / AlexIv / [int],NL,Job Vacatures,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/UA isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-14,12:42:30,9bfaf3a1eb,1,0,0,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12 | indo,1785279506743330|1785279511237650|1785279511237634,6d26f060-2560-4c5e-9a32-02728b3fc813,696451_Airport Jobs / NL / AlexIv / [int],NL,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/NL isDarkMode/1 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-14,12:42:54,9bfaf3a1eb,0,1,0,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12 | indo,1785279506743330|1785279511237650|1785279511237634,6d26f060-2560-4c5e-9a32-02728b3fc813,696451_Airport Jobs / NL / AlexIv / [int],NL,Airport Job,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/NL isDarkMode/1 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-14,12:44:20,89973ef7a0,1,0,0,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12 | indo,1785279506743330|1785279511237650|1785279511237634,5c8257ea-6a51-4213-ab41-9b93ffb6084b,696451_Airport Jobs / NL / AlexIv / [int],NL,,"Mozilla/5.0 (Linux; Android 14; SM-S911B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 trill_2023104030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version"
2023-12-14,12:44:23,89973ef7a0,0,1,0,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12 | indo,1785279506743330|1785279511237650|1785279511237634,5c8257ea-6a51-4213-ab41-9b93ffb6084b,696451_Airport Jobs / NL / AlexIv / [int],NL,Airport Job,"Mozilla/5.0 (Linux; Android 14; SM-S911B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 trill_2023104030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version"
2023-12-14,12:44:25,89973ef7a0,0,0,1,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12 | indo,1785279506743330|1785279511237650|1785279511237634,5c8257ea-6a51-4213-ab41-9b93ffb6084b,696451_Airport Jobs / NL / AlexIv / [int],NL,Airport Job,"Mozilla/5.0 (Linux; Android 14; SM-S911B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 trill_2023104030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version"
2023-12-14,12:47:38,192dba05ed,1,0,0,Iva1%20-%20Tonic%20%7C%20696451%20-%20Airport%20Jobs%20%2F%20NL%20%2F%20AlexIv%20%2F%20%5Beng%5D%20%,Iva1%20-%20Tonic%20%7C%20696451%20-%20Airport%20Jobs%20%2F%20NL%20%2F%20AlexIv%20%2F%20%5Beng%5D%20%,1785279506743330|1785279511237650|1785279511237634,56ff35db-c0ef-43b3-a5a4-596280774854,696451_Airport Jobs / NL / AlexIv / [int],NL,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_29.1.1 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/GH RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebvi"
2023-12-14,12:48:02,192dba05ed,0,1,0,Iva1%20-%20Tonic%20%7C%20696451%20-%20Airport%20Jobs%20%2F%20NL%20%2F%20AlexIv%20%2F%20%5Beng%5D%20%,Iva1%20-%20Tonic%20%7C%20696451%20-%20Airport%20Jobs%20%2F%20NL%20%2F%20AlexIv%20%2F%20%5Beng%5D%20%,1785279506743330|1785279511237650|1785279511237634,56ff35db-c0ef-43b3-a5a4-596280774854,696451_Airport Jobs / NL / AlexIv / [int],NL,Airport Jobs Near Me,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_29.1.1 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/GH RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebvi"
2023-12-14,12:48:09,192dba05ed,0,0,1,Iva1%20-%20Tonic%20%7C%20696451%20-%20Airport%20Jobs%20%2F%20NL%20%2F%20AlexIv%20%2F%20%5Beng%5D%20%,Iva1%20-%20Tonic%20%7C%20696451%20-%20Airport%20Jobs%20%2F%20NL%20%2F%20AlexIv%20%2F%20%5Beng%5D%20%,1785279506743330|1785279511237650|1785279511237634,56ff35db-c0ef-43b3-a5a4-596280774854,696451_Airport Jobs / NL / AlexIv / [int],NL,Airport Jobs Near Me,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_29.1.1 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/GH RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWebvi"
2023-12-14,12:53:39,97aef72023,1,0,0,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12 | regu,1785279518642209|1785279517154337|1785279511237634,fc35b1cf-9b96-405e-b803-75215b70dcdc,696451_Airport Jobs / NL / AlexIv / [int],NL,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/2G Channel/App Store ByteLocale/en Region/NL isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-14,12:53:47,97aef72023,0,1,0,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12 | regu,1785279518642209|1785279517154337|1785279511237634,fc35b1cf-9b96-405e-b803-75215b70dcdc,696451_Airport Jobs / NL / AlexIv / [int],NL,Airport Job,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/2G Channel/App Store ByteLocale/en Region/NL isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-14,12:54:11,97aef72023,1,0,0,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12,Iva1 - Tonic | 696451 - Airport Jobs / NL / AlexIv / [eng] | 14.12 | regu,1785279518642209|1785279517154337|1785279511237634,c9fac4dc-aed7-4358-bfff-867d6478b90b,696451_Airport Jobs / NL / AlexIv / [int],NL,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/2G Channel/App Store ByteLocale/en Region/NL isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-14,12:12:03,3d1dff1d68,1,0,0,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 28.09,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 14.12 | sala,1785283271880722|1785283277928465|1778285070939138,041a3d01-791b-4f32-bf46-3c34b1495d56,704750_Call Center Jobs / SE / AlexIv / [int],SE,,"Mozilla/5.0 (Linux; Android 12; T431D Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_versi"
2023-12-14,12:39:31,21c18bfc72,1,0,0,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 28.09,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 14.12 | sala,1785283271880722|1785283277928465|1778285070939138,3240de7a-ee48-4231-a5f5-f00754ca9ce0,704750_Call Center Jobs / SE / AlexIv / [int],SE,,"Mozilla/5.0 (Linux; Android 13; RMX3710 Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36  trill_2022509000 JsSdk/1.0 NetType/WIFI Channel/tt_oppo2022_yz1 AppName/musical_ly app_ve"
2023-12-14,12:52:50,8d726c4164,1,0,0,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 28.09,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 14.12 | sala,1785283271880722|1785283277928465|1778285070939138,dda56c8d-eeb3-41fa-9d45-d362e081485c,704750_Call Center Jobs / SE / AlexIv / [int],SE,,"Mozilla/5.0 (Linux; Android 9; SM-G965F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/117.0.0.0 Mobile Safari/537.36 trill_2023104030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/31.4"
2023-12-14,12:52:52,8d726c4164,0,1,0,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 28.09,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 14.12 | sala,1785283271880722|1785283277928465|1778285070939138,dda56c8d-eeb3-41fa-9d45-d362e081485c,704750_Call Center Jobs / SE / AlexIv / [int],SE,Outsourcing Löner,"Mozilla/5.0 (Linux; Android 9; SM-G965F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/117.0.0.0 Mobile Safari/537.36 trill_2023104030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/31.4"
2023-12-14,12:52:55,8d726c4164,0,0,1,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 28.09,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 14.12 | sala,1785283271880722|1785283277928465|1778285070939138,dda56c8d-eeb3-41fa-9d45-d362e081485c,704750_Call Center Jobs / SE / AlexIv / [int],SE,Outsourcing Löner,"Mozilla/5.0 (Linux; Android 9; SM-G965F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/117.0.0.0 Mobile Safari/537.36 trill_2023104030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/31.4"
2023-12-14,12:53:39,780e45a501,1,0,0,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 28.09,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 14.12 | sala,1785283271880722|1785283277928465|1778285070939138,dc1207e5-f28c-40ba-9d53-b76db311fe2c,704750_Call Center Jobs / SE / AlexIv / [int],SE,,"Mozilla/5.0 (Linux; Android 9; SM-G965F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/117.0.0.0 Mobile Safari/537.36 trill_2023104030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/31.4"
2023-12-14,12:54:09,780e45a501,0,1,0,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 28.09,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 14.12 | sala,1785283271880722|1785283277928465|1778285070939138,dc1207e5-f28c-40ba-9d53-b76db311fe2c,704750_Call Center Jobs / SE / AlexIv / [int],SE,Jobb Lediga,"Mozilla/5.0 (Linux; Android 9; SM-G965F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/117.0.0.0 Mobile Safari/537.36 trill_2023104030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/31.4"
2023-12-14,12:54:12,780e45a501,0,0,1,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 28.09,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 14.12 | sala,1785283271880722|1785283277928465|1778285070939138,dc1207e5-f28c-40ba-9d53-b76db311fe2c,704750_Call Center Jobs / SE / AlexIv / [int],SE,Jobb Lediga,"Mozilla/5.0 (Linux; Android 9; SM-G965F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/117.0.0.0 Mobile Safari/537.36 trill_2023104030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/31.4"
2023-12-14,12:56:18,2f8b4a7453,1,0,0,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 28.09,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 14.12 | sala,1785283271880722|1785283277928465|1778285070939138,4269dd32-fa0c-4533-a6a2-9fa53c0ec601,704750_Call Center Jobs / SE / AlexIv / [int],SE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/SE isDarkMode/1 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-14,12:56:33,2f8b4a7453,0,1,0,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 28.09,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 14.12 | sala,1785283271880722|1785283277928465|1778285070939138,4269dd32-fa0c-4533-a6a2-9fa53c0ec601,704750_Call Center Jobs / SE / AlexIv / [int],SE,Extra Jobb Hemifrån,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/SE isDarkMode/1 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-14,12:56:36,2f8b4a7453,0,0,1,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 28.09,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 14.12 | sala,1785283271880722|1785283277928465|1778285070939138,4269dd32-fa0c-4533-a6a2-9fa53c0ec601,704750_Call Center Jobs / SE / AlexIv / [int],SE,Extra Jobb Hemifrån,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/SE isDarkMode/1 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-14,12:56:58,4ade193e15,1,0,0,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 28.09,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 14.12 | sala,1785283271880722|1785283277928465|1778285070939138,be85cfb7-23f0-46a3-a269-4b4f7f797668,704750_Call Center Jobs / SE / AlexIv / [int],SE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/NO isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-14,12:57:05,4ade193e15,0,1,0,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 28.09,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 14.12 | sala,1785283271880722|1785283277928465|1778285070939138,be85cfb7-23f0-46a3-a269-4b4f7f797668,704750_Call Center Jobs / SE / AlexIv / [int],SE,Extra Jobb Hemifrån,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/NO isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-14,12:57:07,4ade193e15,0,0,1,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 28.09,Iva1 - Tonic | 704750 - Call Center Jobs / SE / AlexIv / [eng] | 14.12 | sala,1785283271880722|1785283277928465|1778285070939138,be85cfb7-23f0-46a3-a269-4b4f7f797668,704750_Call Center Jobs / SE / AlexIv / [int],SE,Extra Jobb Hemifrån,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/NO isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
