day,time,session,view,term_view,ad_click,subid1,subid2,subid3,subid4,campaign,country,keyword,useragent
2023-12-12,17:13:19,1c44598268,1,0,0,TikTok (Tonic) - Ruslan - 909267 - Construction Services / CA / Nikita / farsi,TikTok (Tonic) - Ruslan - 909267 - Construction Services / CA / Nikita / farsi | 08.12 | ev,1784709938436129|1784709934806017|1784709929810961,3486495b-dbe0-4373-b4da-e9d3658e0bef,909267_Construction Services / CA / Nikita / INT,CA,,"Mozilla/5.0 (Linux; Android 10; SM-A920F Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_ve"
2023-12-12,17:29:24,cad3c18fe6,1,0,0,TikTok%20%28Tonic%29%20-%20Ruslan%20-%20909267%20-%20Construction%20Services%20%2F%20CA%20%2F%20Niki,TikTok%20%28Tonic%29%20-%20Ruslan%20-%20909267%20-%20Construction%20Services%20%2F%20CA%20%2F%20Niki,1784709938436097|1784709934806017|1784709929810961,d8aea645-8ac5-4623-89e1-bf102555614e,909267_Construction Services / CA / Nikita / INT,CA,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_28.4.1 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/CA RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWeb"
2023-12-12,17:29:28,cad3c18fe6,0,1,0,TikTok%20%28Tonic%29%20-%20Ruslan%20-%20909267%20-%20Construction%20Services%20%2F%20CA%20%2F%20Niki,TikTok%20%28Tonic%29%20-%20Ruslan%20-%20909267%20-%20Construction%20Services%20%2F%20CA%20%2F%20Niki,1784709938436097|1784709934806017|1784709929810961,d8aea645-8ac5-4623-89e1-bf102555614e,909267_Construction Services / CA / Nikita / INT,CA,Construction Services Markham,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_28.4.1 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/CA RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWeb"
2023-12-12,17:29:32,cad3c18fe6,0,0,1,TikTok%20%28Tonic%29%20-%20Ruslan%20-%20909267%20-%20Construction%20Services%20%2F%20CA%20%2F%20Niki,TikTok%20%28Tonic%29%20-%20Ruslan%20-%20909267%20-%20Construction%20Services%20%2F%20CA%20%2F%20Niki,1784709938436097|1784709934806017|1784709929810961,d8aea645-8ac5-4623-89e1-bf102555614e,909267_Construction Services / CA / Nikita / INT,CA,Construction Services Markham,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_28.4.1 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/CA RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWeb"
2023-12-12,17:41:19,9b8f352ee5,1,0,0,TikTok (Tonic) - Ruslan - 909267 - Construction Services / CA / Nikita / farsi,TikTok (Tonic) - Ruslan - 909267 - Construction Services / CA / Nikita / farsi | 08.12 | ev,1784709938436129|1784709934806017|1784709929810961,0ae3b029-6ded-4ea2-808a-bde0667b4dc3,909267_Construction Services / CA / Nikita / INT,CA,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/CA isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-12,17:41:26,9b8f352ee5,0,1,0,TikTok (Tonic) - Ruslan - 909267 - Construction Services / CA / Nikita / farsi,TikTok (Tonic) - Ruslan - 909267 - Construction Services / CA / Nikita / farsi | 08.12 | ev,1784709938436129|1784709934806017|1784709929810961,0ae3b029-6ded-4ea2-808a-bde0667b4dc3,909267_Construction Services / CA / Nikita / INT,CA,Construction Services Quebec,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/CA isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-12,17:41:28,9b8f352ee5,0,0,1,TikTok (Tonic) - Ruslan - 909267 - Construction Services / CA / Nikita / farsi,TikTok (Tonic) - Ruslan - 909267 - Construction Services / CA / Nikita / farsi | 08.12 | ev,1784709938436129|1784709934806017|1784709929810961,0ae3b029-6ded-4ea2-808a-bde0667b4dc3,909267_Construction Services / CA / Nikita / INT,CA,Construction Services Quebec,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.3.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/CA isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-12,17:56:09,17a91fa4bc,1,0,0,TikTok%20%28Tonic%29%20-%20Ruslan%20-%20909267%20-%20Construction%20Services%20%2F%20CA%20%2F%20Niki,TikTok%20%28Tonic%29%20-%20Ruslan%20-%20909267%20-%20Construction%20Services%20%2F%20CA%20%2F%20Niki,1784709938436129|1784709934806017|1784709929810961,507d4cc6-bd49-45d7-b556-94d704a8195c,909267_Construction Services / CA / Nikita / INT,CA,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_31.0.2 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/CA RevealType/Dialog isDarkMode/0 WKWebView/1 BytedanceWeb"
2023-12-12,17:03:18,3c00875fbf,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,2a77b701-4552-4fd4-ba0d-3e411024b7e9,909345_Cinematography Course / DE / Nikita / INT,DE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/de Region/DE isDarkMode/1 WKWebView/1 RevealType/Dialog BytedanceWeb"
2023-12-12,17:13:00,576e61f4eb,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,a22b0b29-0ec4-4936-98ae-b8b816d2c814,909345_Cinematography Course / DE / Nikita / INT,DE,,"Mozilla/5.0 (Linux; Android 11; SM-A107F Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-12,17:29:40,7f3a3ffdc1,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,5af3bdca-8c0f-44a4-b5c8-c627d4aaf06a,909345_Cinematography Course / DE / Nikita / INT,DE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.4.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/el Region/GR isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-12,17:48:35,9191dfdafb,1,0,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,45296493-0af5-41cf-a348-e2306589e58d,909345_Cinematography Course / DE / Nikita / INT,DE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.1.0 JsSdk/2.0 NetType/2G Channel/App Store ByteLocale/de Region/DE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-12,17:48:39,9191dfdafb,0,1,0,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,45296493-0af5-41cf-a348-e2306589e58d,909345_Cinematography Course / DE / Nikita / INT,DE,Firmenfilm Produktion,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.1.0 JsSdk/2.0 NetType/2G Channel/App Store ByteLocale/de Region/DE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-12,17:48:41,9191dfdafb,0,0,1,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi ,TikTok (Tonic) - Ruslan - 909345 - Cinematography Course / DE / Nikita / farsi | 09.12 | kino,1784801736221730|1784801725550594|1784801725549618,45296493-0af5-41cf-a348-e2306589e58d,909345_Cinematography Course / DE / Nikita / INT,DE,Firmenfilm Produktion,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_32.1.0 JsSdk/2.0 NetType/2G Channel/App Store ByteLocale/de Region/DE isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebvi"
2023-12-12,17:02:05,977a8222b9,1,0,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,ef03f233-69a5-4603-ad44-01db220644c7,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (Linux; Android 14; SM-S918B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 trill_2023201050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_versio"
2023-12-12,17:02:27,ee6a99cec2,1,0,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,74c973e7-f30c-4370-85c4-3ff2b4430f5b,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (Linux; Android 14; SM-S918B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 trill_2023201050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_versio"
2023-12-12,17:04:17,69d63c2036,1,0,0,910059_Storage Jobs - DE - [fa],__AID_NAME__,1784712956079121|1784712935573553|1784712935573537,f6debf43-6171-4e81-b444-27d320dc403b,910059_Storage Jobs - DE - [int] - Viktor,CA,,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 musical_ly_26.6.4 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/de Region/DE AppSkin/white RevealType/Dialog WKWebView/1 BytedanceWe"
2023-12-12,17:04:19,353bbe3ff5,1,0,0,910059_Storage Jobs - DE - [fa],__AID_NAME__,1784712956079121|1784712935573553|1784712935573537,93a85018-b0ea-4700-9eef-c24179f2d3ca,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (Linux; Android 8.1.0; SM-G610F Build/M1AJQ; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.97 Mobile Safari/537.36 trill_2022604050 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/26.4.5"
2023-12-12,17:36:38,0eacf84d9d,1,0,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,79d65a8d-6902-437f-bb8c-6cda155e92f0,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (Linux; Android 12; SM-A217F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-12,17:36:52,0eacf84d9d,0,1,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,79d65a8d-6902-437f-bb8c-6cda155e92f0,910059_Storage Jobs - DE - [int] - Viktor,DE,Arbeit Suchen,"Mozilla/5.0 (Linux; Android 12; SM-A217F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_v"
2023-12-12,17:54:33,280cdf99bf,1,0,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,c6333735-40fc-47ee-869c-0ddb9b192070,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (Linux; Android 12; 22041219C Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_"
2023-12-12,17:56:42,78f5afb0a4,1,0,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,351f07d9-1a3a-41a9-9450-5b870ce197a8,910059_Storage Jobs - DE - [int] - Viktor,DE,,"Mozilla/5.0 (Linux; Android 12; 22041219C Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_"
2023-12-12,17:56:50,78f5afb0a4,0,1,0,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,351f07d9-1a3a-41a9-9450-5b870ce197a8,910059_Storage Jobs - DE - [int] - Viktor,DE,Online Jobs von Zuhause,"Mozilla/5.0 (Linux; Android 12; 22041219C Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_"
2023-12-12,17:56:52,78f5afb0a4,0,0,1,910059_Storage Jobs - DE - [fa],Storage Jobs - DE - [fa],1784712956079121|1784712935573553|1784712935573537,351f07d9-1a3a-41a9-9450-5b870ce197a8,910059_Storage Jobs - DE - [int] - Viktor,DE,Online Jobs von Zuhause,"Mozilla/5.0 (Linux; Android 12; 22041219C Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023204030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_"
2023-12-12,17:30:36,66cb0e1d49,1,0,0,,,,,910089_Find Jobs - AU - [int] - Viktor,,,
2023-12-12,17:31:12,1a0d20200d,1,0,0,,,,,910096_Find Jobs - PL - [int] - Viktor,,,
2023-12-12,17:00:27,160908b15d,0,1,0,Iva1 - Tonic | 917425 - Storage Jobs / MY / AlexIv / [eng] | 11.12,Copy 1 of Iva1 - Tonic | 917425 - Storage Jobs / MY / AlexIv / [eng] | 12.12 | quic,1785062712089617|1785062725389361|1785014387939345,60619059-29fb-41b9-af5d-06f289f0488d,917425_Storage Jobs / MY / AlexIv / [int],MY,Work Space Nearby,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_32.2.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/MY isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebview/"
2023-12-12,17:13:37,507c61a25d,1,0,0,Iva1%20-%20Tonic%20%7C%20917425%20-%20Storage%20Jobs%20%2F%20MY%20%2F%20AlexIv%20%2F%20%5Beng%5D%20%,Iva1%20-%20Tonic%20%7C%20917425%20-%20Storage%20Jobs%20%2F%20MY%20%2F%20AlexIv%20%2F%20%5Beng%5D%20%,1785014352200722|1785014387939361|1785014387939345,fc809a57-7178-43fb-b6aa-6f8b3d44028c,917425_Storage Jobs / MY / AlexIv / [int],MY,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_27.0.1 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/en Region/MY RevealType/Dialog isDarkMode/1 WKWebView/1 BytedanceWebview/d8"
2023-12-12,17:13:44,507c61a25d,0,1,0,Iva1%20-%20Tonic%20%7C%20917425%20-%20Storage%20Jobs%20%2F%20MY%20%2F%20AlexIv%20%2F%20%5Beng%5D%20%,Iva1%20-%20Tonic%20%7C%20917425%20-%20Storage%20Jobs%20%2F%20MY%20%2F%20AlexIv%20%2F%20%5Beng%5D%20%,1785014352200722|1785014387939361|1785014387939345,fc809a57-7178-43fb-b6aa-6f8b3d44028c,917425_Storage Jobs / MY / AlexIv / [int],MY,Storage Jobs Near Me,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_27.0.1 JsSdk/2.0 NetType/4G Channel/App Store ByteLocale/en Region/MY RevealType/Dialog isDarkMode/1 WKWebView/1 BytedanceWebview/d8"
2023-12-12,17:15:31,5bc7d9c27e,1,0,0,Iva1 - Tonic | 917425 - Storage Jobs / MY / AlexIv / [eng] | 11.12,Copy 2 of Iva1 - Tonic | 917425 - Storage Jobs / MY / AlexIv / [eng] | 12.12 | quic,1785062724683809|1785062725907489|1785014387939345,9caed5b8-af96-4962-8480-fbfb08f894b3,917425_Storage Jobs / MY / AlexIv / [int],MY,,"Mozilla/5.0 (Linux; Android 12; SM-S908E Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.194 Mobile Safari/537.36 trill_320503 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/trill app_version/32.5.3 "
2023-12-12,17:32:39,62e37a7c02,1,0,0,Iva1 - Tonic | 917425 - Storage Jobs / MY / AlexIv / [eng] | 11.12,Iva1 - Tonic | 917425 - Storage Jobs / MY / AlexIv / [eng] | 11.12 | quic,1785014352200722|1785014387939361|1785014387939345,3dbbcd5a-1162-42d5-8e14-d66db1032e82,917425_Storage Jobs / MY / AlexIv / [int],MY,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_32.2.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/en Region/MY isDarkMode/0 WKWebView/1 RevealType/Dialog BytedanceWebview/"
2023-12-12,17:17:44,9e5d6af74b,1,0,0,Iva1 - Tonic | 920320 - Truck Driver Jobs / MY / AlexIv / [eng] | 12.12,Iva1 - Tonic | 920320 - Truck Driver Jobs / MY / AlexIv / [eng] | 12.12 | best,1785105960508433|1785105961176082|1785105961176066,c4bfc44f-c2ab-4f99-abec-01a8ca88bb47,920320_Truck Driver Jobs / MY / AlexIv / [int],MY,,"Mozilla/5.0 (Linux; Android 13; 23106RN0DA Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.194 Mobile Safari/537.36 trill_320503 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/trill app_version/32."
2023-12-12,17:18:43,0f10a5feae,1,0,0,Iva1 - Tonic | 920320 - Truck Driver Jobs / MY / AlexIv / [eng] | 12.12,Iva1 - Tonic | 920320 - Truck Driver Jobs / MY / AlexIv / [eng] | 12.12 | best,1785105960508449|1785105961176082|1785105961176066,9acd393b-aef3-42d8-bdd6-b270b8c8cdb1,920320_Truck Driver Jobs / MY / AlexIv / [int],MY,,"Mozilla/5.0 (Linux; Android 10; RMX1911 Build/QKQ1.200209.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 trill_320503 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/trill app_version/32.5.3 B"
2023-12-12,17:26:43,343eea6977,1,0,0,Iva1 - Tonic | 920320 - Truck Driver Jobs / MY / AlexIv / [eng] | 12.12,Iva1 - Tonic | 920320 - Truck Driver Jobs / MY / AlexIv / [eng] | 12.12 | best,1785105960508433|1785105961176082|1785105961176066,92c175b4-114e-4994-a48a-ac32c8059159,920320_Truck Driver Jobs / MY / AlexIv / [int],MY,,"Mozilla/5.0 (Linux; Android 14; SM-S918B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 trill_320403 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/trill app_version/32.4."
2023-12-12,17:26:51,343eea6977,0,1,0,Iva1 - Tonic | 920320 - Truck Driver Jobs / MY / AlexIv / [eng] | 12.12,Iva1 - Tonic | 920320 - Truck Driver Jobs / MY / AlexIv / [eng] | 12.12 | best,1785105960508433|1785105961176082|1785105961176066,92c175b4-114e-4994-a48a-ac32c8059159,920320_Truck Driver Jobs / MY / AlexIv / [int],MY,Driving Jobs Uk,"Mozilla/5.0 (Linux; Android 14; SM-S918B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 trill_320403 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/trill app_version/32.4."
2023-12-12,17:34:24,1f3f07e8d0,1,0,0,Iva1 - Tonic | 920320 - Truck Driver Jobs / MY / AlexIv / [eng] | 12.12,Iva1 - Tonic | 920320 - Truck Driver Jobs / MY / AlexIv / [eng] | 12.12 | best,1785105960508465|1785105961176082|1785105961176066,df807941-a3bf-436e-b96e-0b2e1c93ba60,920320_Truck Driver Jobs / MY / AlexIv / [int],MY,,"Mozilla/5.0 (Linux; Android 11; vivo 1901 Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 Channel/release AppName/ultralite app_version/28.5.2 Region/MY ByteLocale/en ByteFullLo"
2023-12-12,17:34:31,1f3f07e8d0,0,1,0,Iva1 - Tonic | 920320 - Truck Driver Jobs / MY / AlexIv / [eng] | 12.12,Iva1 - Tonic | 920320 - Truck Driver Jobs / MY / AlexIv / [eng] | 12.12 | best,1785105960508465|1785105961176082|1785105961176066,df807941-a3bf-436e-b96e-0b2e1c93ba60,920320_Truck Driver Jobs / MY / AlexIv / [int],MY,Truck Driving Jobs Near Me,"Mozilla/5.0 (Linux; Android 11; vivo 1901 Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 Channel/release AppName/ultralite app_version/28.5.2 Region/MY ByteLocale/en ByteFullLo"
2023-12-12,17:34:34,1f3f07e8d0,0,0,1,Iva1 - Tonic | 920320 - Truck Driver Jobs / MY / AlexIv / [eng] | 12.12,Iva1 - Tonic | 920320 - Truck Driver Jobs / MY / AlexIv / [eng] | 12.12 | best,1785105960508465|1785105961176082|1785105961176066,df807941-a3bf-436e-b96e-0b2e1c93ba60,920320_Truck Driver Jobs / MY / AlexIv / [int],MY,Truck Driving Jobs Near Me,"Mozilla/5.0 (Linux; Android 11; vivo 1901 Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 Channel/release AppName/ultralite app_version/28.5.2 Region/MY ByteLocale/en ByteFullLo"
2023-12-12,17:36:45,90c87d4f56,1,0,0,Iva1 - Tonic | 920320 - Truck Driver Jobs / MY / AlexIv / [eng] | 12.12,Iva1 - Tonic | 920320 - Truck Driver Jobs / MY / AlexIv / [eng] | 12.12 | best,1785105960508465|1785105961176082|1785105961176066,04e629e1-e643-43bf-a7bd-0e2302e70055,920320_Truck Driver Jobs / MY / AlexIv / [int],MY,,"Mozilla/5.0 (Linux; Android 13; M2101K7BNY Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/115.0.5790.166 Mobile Safari/537.36 trill_320403 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/trill app_version/32.4."
2023-12-12,17:38:49,4b6d6880de,1,0,0,Iva1 - Tonic | 920320 - Truck Driver Jobs / MY / AlexIv / [eng] | 12.12,Iva1 - Tonic | 920320 - Truck Driver Jobs / MY / AlexIv / [eng] | 12.12 | best,1785105960508433|1785105961176082|1785105961176066,8f9fd4e6-fd19-43ac-82cc-e98168c4cfe6,920320_Truck Driver Jobs / MY / AlexIv / [int],MY,,"Mozilla/5.0 (Linux; Android 14; SM-S918B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 trill_320503 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/trill app_version/32.5.3"
2023-12-12,17:38:58,4b6d6880de,0,1,0,Iva1 - Tonic | 920320 - Truck Driver Jobs / MY / AlexIv / [eng] | 12.12,Iva1 - Tonic | 920320 - Truck Driver Jobs / MY / AlexIv / [eng] | 12.12 | best,1785105960508433|1785105961176082|1785105961176066,8f9fd4e6-fd19-43ac-82cc-e98168c4cfe6,920320_Truck Driver Jobs / MY / AlexIv / [int],MY,Driving Jobs Uk,"Mozilla/5.0 (Linux; Android 14; SM-S918B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.43 Mobile Safari/537.36 trill_320503 JsSdk/1.0 NetType/MOBILE Channel/googleplay AppName/trill app_version/32.5.3"
2023-12-12,17:02:05,79b51716c6,1,0,0,TikTok (Tonic) - Ruslan - 922012 - Detective / ES / Nikita / ES ,TikTok (Tonic) - Ruslan - 922012 - Detective / ES / Nikita / ES | 12.12 | dance_t2,1785084872916018|1785084867431457|1785084658270258,b7700c10-f15d-45ea-bf56-be2259fa7247,922012_Detective / ES / Nikita / INT,ES,,"Mozilla/5.0 (Linux; Android 11; moto g(20) Build/RTAS31.68-66-3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/119.0.6045.193 Mobile Safari/537.36 musical_ly_2023205030 JsSdk/1.0 NetType/4G Channel/googleplay AppName/musical_ly app_ve"
